timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777593157238,77,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-9,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,77,0,0
1777593157185,146,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-10,text,false,Login failed — check credentials in users.csv,337,360,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,146,0,73
1777593157316,78,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-9,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,446,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,78,0,0
1777593157333,84,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-10,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,84,0,0
1777593157283,142,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-11,text,false,Login failed — check credentials in users.csv,337,360,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,142,0,71
1777593157419,86,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-10,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,86,0,0
1777593157426,82,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-11,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,82,0,0
1777593157386,143,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-12,text,false,Login failed — check credentials in users.csv,337,360,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,143,0,72
1777593157508,80,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-11,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,80,0,0
1777593157530,81,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-12,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,81,0,0
1777593157483,171,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-13,text,false,Login failed — check credentials in users.csv,337,359,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,171,0,90
1777593157611,80,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-12,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,80,0,0
1777593157581,145,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-14,text,false,Login failed — check credentials in users.csv,337,360,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,145,0,73
1777593157656,77,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-13,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,77,0,0
1777593157728,90,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-14,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,90,0,0
1777593157734,84,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-13,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,84,0,0
1777593157684,146,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-15,text,false,Login failed — check credentials in users.csv,337,362,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,146,0,74
1777593157819,87,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-14,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,86,0,0
1777593157832,85,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-15,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,85,0,0
1777593157788,167,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-16,text,false,Login failed — check credentials in users.csv,337,361,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,167,0,93
1777593157918,77,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-15,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,77,0,0
1777593157886,143,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-17,text,false,Login failed — check credentials in users.csv,337,361,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,143,0,71
1777593157957,76,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-16,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,76,0,0
1777593158031,92,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-17,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,92,0,0
1777593158033,90,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-16,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,90,0,0
1777593157981,147,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-18,text,false,Login failed — check credentials in users.csv,337,362,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,147,0,71
1777593158130,93,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-18,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,93,0,0
1777593158124,99,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-17,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,99,0,0
1777593158086,156,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-19,text,false,Login failed — check credentials in users.csv,337,359,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,156,0,74
1777593158224,82,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-18,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,82,0,0
1777593158243,75,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-19,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,75,0,0
1777593158180,149,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-20,text,false,Login failed — check credentials in users.csv,337,360,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,149,0,78
1777593158318,75,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-19,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,75,0,0
1777593158330,90,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-20,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,90,0,0
1777593158282,144,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-21,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,144,0,73
1777593158421,78,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-20,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,78,0,0
1777593158427,89,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-21,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,89,0,0
1777593158387,149,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-22,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,149,0,74
1777593158517,85,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-21,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,85,0,0
1777593158537,89,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-22,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,89,0,0
1777593158485,145,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-23,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,145,0,73
1777593158626,82,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-22,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,82,0,0
1777593158630,88,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-23,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,88,0,0
1777593158580,169,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-24,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,169,0,97
1777593158719,87,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-23,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,87,0,0
1777593158750,88,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-24,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,88,0,0
1777593158682,156,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-25,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,156,0,72
1777593158839,79,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-25,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,79,0,0
1777593158839,79,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-24,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,79,0,0
1777593158782,157,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-26,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,157,0,85
1777593158919,81,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-25,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,81,0,0
1777593158941,78,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-26,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,78,0,0
1777593158882,161,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-27,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,161,0,73
1777593159019,80,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-26,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,80,0,0
1777593159044,104,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-27,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,104,0,0
1777593158976,172,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-28,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,172,0,78
1777593159149,76,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-27,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,76,0,0
1777593159150,77,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-28,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,77,0,0
1777593159085,143,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-29,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,143,0,72
1777593159228,78,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-28,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,78,0,0
1777593159229,77,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-29,text,true,,790,311,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,77,0,0
1777593159181,143,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-30,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,143,0,73
1777593159307,81,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-29,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,81,0,0
1777593159325,78,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-30,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,78,0,0
1777593159283,146,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-31,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,146,0,72
1777593159403,73,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-30,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,73,0,0
1777593159430,80,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-31,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,80,0,0
1777593159384,146,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-32,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,146,0,71
1777593159511,78,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-31,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,78,0,0
1777593159531,76,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-32,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,76,0,0
1777593159479,143,01 - POST /auth/user/login,503,Service Temporarily Unavailable,Virtual Users [300 threads] 1-33,text,false,Login failed — check credentials in users.csv,337,363,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,143,0,72
1777593159607,83,03 - POST /restaurants/10/reviews,401,Unauthorized,Virtual Users [300 threads] 1-32,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",255,447,4,4,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/10/reviews,83,0,0
1777593159623,86,02 - GET /restaurants (search),200,OK,Virtual Users [300 threads] 1-33,text,true,,790,311,3,3,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,86,0,0
